order_id,order_date,quantity,unit_price,revenue,status,product_category,product_code,customer_name,country,territory,deal_size,quarter,month,year
10231,2004-03-19,42,100.0,8378.58,Shipped,Classic Cars,S12_1108,CAF Imports,Spain,EMEA,Large,1,3,2004
10247,2004-05-05,44,100.0,10606.2,Shipped,Classic Cars,S12_1108,Suominen Souveniers,Finland,EMEA,Large,2,5,2004
10272,2004-07-20,35,100.0,5818.4,Shipped,Classic Cars,S12_1108,Diecast Classics Inc.,USA,Unknown,Medium,3,7,2004
10282,2004-08-20,41,100.0,7071.27,Shipped,Classic Cars,S12_1108,Mini Gifts Distributors Ltd.,USA,Unknown,Large,3,8,2004
10293,2004-09-09,46,100.0,8411.56,Shipped,Classic Cars,S12_1108,Amica Models & Co.,Italy,EMEA,Large,3,9,2004
10306,2004-10-14,31,100.0,6570.76,Shipped,Classic Cars,S12_1108,"AV Stores, Co.",UK,EMEA,Medium,4,10,2004
10314,2004-10-22,38,100.0,7975.44,Shipped,Classic Cars,S12_1108,Heintze Collectables,Denmark,EMEA,Large,4,10,2004
10325,2004-11-05,42,64.0,2688.0,Shipped,Classic Cars,S12_1108,Baane Mini Imports,Norway,EMEA,Small,4,11,2004
10336,2004-11-20,33,57.22,1888.26,Shipped,Classic Cars,S12_1108,"La Corne D'abondance, Co.",France,EMEA,Small,4,11,2004
10348,2004-11-01,48,52.36,2513.28,Shipped,Classic Cars,S12_1108,"Corrida Auto Replicas, Ltd",Spain,EMEA,Small,4,11,2004
10359,2004-12-15,42,100.0,4764.48,Shipped,Classic Cars,S12_1108,Reims Collectables,France,EMEA,Medium,4,12,2004
10371,2005-01-23,32,100.0,3560.64,Shipped,Classic Cars,S12_1108,Mini Gifts Distributors Ltd.,USA,Unknown,Medium,1,1,2005
10382,2005-02-17,34,100.0,3823.64,Shipped,Classic Cars,S12_1108,Mini Gifts Distributors Ltd.,USA,Unknown,Medium,1,2,2005
10395,2005-03-17,33,69.12,2280.96,Shipped,Classic Cars,S12_1108,Lyon Souveniers,France,EMEA,Small,1,3,2005
10413,2005-05-05,36,100.0,8677.8,Shipped,Classic Cars,S12_1108,Gift Depot Inc.,USA,Unknown,Large,2,5,2005
10103,2003-01-29,27,100.0,3394.98,Shipped,Trucks and Buses,S12_1666,Baane Mini Imports,Norway,EMEA,Medium,1,1,2003
10113,2003-03-26,21,100.0,3415.44,Shipped,Trucks and Buses,S12_1666,Mini Gifts Distributors Ltd.,USA,Unknown,Medium,1,3,2003
10126,2003-05-28,21,100.0,2439.57,Shipped,Trucks and Buses,S12_1666,"Corrida Auto Replicas, Ltd",Spain,EMEA,Small,2,5,2003
10140,2003-07-24,38,100.0,4829.8,Shipped,Trucks and Buses,S12_1666,Technics Stores Inc.,USA,Unknown,Medium,3,7,2003
10150,2003-09-19,30,100.0,4100.1,Shipped,Trucks and Buses,S12_1666,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium,3,9,2003
10164,2003-10-21,49,100.0,6563.06,Resolved,Trucks and Buses,S12_1666,Mini Auto Werke,Austria,EMEA,Medium,4,10,2003
10174,2003-11-06,43,100.0,6817.22,Shipped,Trucks and Buses,S12_1666,"Australian Gift Network, Co",Australia,APAC,Medium,4,11,2003
10183,2003-11-13,41,100.0,6163.94,Shipped,Trucks and Buses,S12_1666,"Classic Gift Ideas, Inc",USA,Unknown,Medium,4,11,2003
10194,2003-11-25,38,100.0,4933.92,Shipped,Trucks and Buses,S12_1666,"Saveley & Henriot, Co.",France,EMEA,Medium,4,11,2003
10206,2003-12-05,28,100.0,4056.36,Shipped,Trucks and Buses,S12_1666,Canadian Gift Exchange Network,Canada,Unknown,Medium,4,12,2003
10216,2004-02-02,43,100.0,5759.42,Shipped,Trucks and Buses,S12_1666,Auto Assoc. & Cie.,France,EMEA,Medium,1,2,2004
10229,2004-03-11,25,100.0,3451.0,Shipped,Trucks and Buses,S12_1666,Mini Gifts Distributors Ltd.,USA,Unknown,Medium,1,3,2004
10245,2004-05-04,38,100.0,5920.4,Shipped,Trucks and Buses,S12_1666,Super Scale Inc.,USA,Unknown,Medium,2,5,2004
10258,2004-06-15,41,100.0,6668.24,Shipped,Trucks and Buses,S12_1666,"Tokyo Collectables, Ltd",Japan,Japan,Medium,2,6,2004
10270,2004-07-19,28,100.0,4094.72,Shipped,Trucks and Buses,S12_1666,Souveniers And Things Co.,Australia,APAC,Medium,3,7,2004
10281,2004-08-19,25,100.0,2938.5,Shipped,Trucks and Buses,S12_1666,Diecast Classics Inc.,USA,Unknown,Small,3,8,2004
10291,2004-09-08,41,100.0,6387.8,Shipped,Trucks and Buses,S12_1666,Scandinavian Gift Ideas,Sweden,EMEA,Medium,3,9,2004
10304,2004-10-11,39,100.0,6396.0,Shipped,Trucks and Buses,S12_1666,Auto Assoc. & Cie.,France,EMEA,Medium,4,10,2004
10313,2004-10-22,21,100.0,2669.1,Shipped,Trucks and Buses,S12_1666,Canadian Gift Exchange Network,Canada,Unknown,Small,4,10,2004
10322,2004-11-04,27,100.0,4784.13,Shipped,Trucks and Buses,S12_1666,Online Diecast Creations Co.,USA,Unknown,Medium,4,11,2004
10333,2004-11-18,33,99.21,3273.93,Shipped,Trucks and Buses,S12_1666,Mini Wheels Co.,USA,Unknown,Medium,4,11,2004
10347,2004-11-29,29,100.0,3586.43,Shipped,Trucks and Buses,S12_1666,"Australian Collectors, Co.",Australia,APAC,Medium,4,11,2004
10357,2004-12-10,49,100.0,5960.36,Shipped,Trucks and Buses,S12_1666,Mini Gifts Distributors Ltd.,USA,Unknown,Medium,4,12,2004
10370,2005-01-20,49,100.0,8470.14,Shipped,Trucks and Buses,S12_1666,"Anna's Decorations, Ltd",Australia,APAC,Large,1,1,2005
10381,2005-02-17,20,100.0,2952.0,Shipped,Trucks and Buses,S12_1666,Corporate Gift Ideas Co.,USA,Unknown,Small,1,2,2005
10391,2005-03-09,39,63.2,2464.8,Shipped,Trucks and Buses,S12_1666,"Anna's Decorations, Ltd",Australia,APAC,Small,1,3,2005
10411,2005-05-01,40,100.0,6232.0,Shipped,Trucks and Buses,S12_1666,Quebec Home Shopping Network,Canada,Unknown,Medium,2,5,2005
10424,2005-05-31,49,100.0,7969.36,In Process,Trucks and Buses,S12_1666,Euro Shopping Channel,Spain,EMEA,Large,2,5,2005
10107,2003-02-24,21,100.0,3036.6,Shipped,Motorcycles,S12_2823,Land of Toys Inc.,USA,Unknown,Medium,1,2,2003
10121,2003-05-07,50,100.0,8284.0,Shipped,Motorcycles,S12_2823,Reims Collectables,France,EMEA,Large,2,5,2003
10134,2003-07-01,20,100.0,2711.2,Shipped,Motorcycles,S12_2823,Lyon Souveniers,France,EMEA,Small,3,7,2003
10145,2003-08-25,49,100.0,8339.8,Shipped,Motorcycles,S12_2823,Toys4GrownUps.com,USA,Unknown,Large,3,8,2003
10159,2003-10-10,38,100.0,6238.84,Shipped,Motorcycles,S12_2823,Corporate Gift Ideas Co.,USA,Unknown,Medium,4,10,2003
10169,2003-11-04,35,100.0,4639.25,Shipped,Motorcycles,S12_2823,"Anna's Decorations, Ltd",Australia,APAC,Medium,4,11,2003
10180,2003-11-11,40,100.0,6747.6,Shipped,Motorcycles,S12_2823,Daedalus Designs Imports,France,EMEA,Medium,4,11,2003
10189,2003-11-18,28,100.0,4512.48,Shipped,Motorcycles,S12_2823,Toys4GrownUps.com,USA,Unknown,Medium,4,11,2003
10201,2003-12-01,25,100.0,4029.0,Shipped,Motorcycles,S12_2823,Mini Wheels Co.,USA,Unknown,Medium,4,12,2003
10211,2004-01-15,36,100.0,4771.8,Shipped,Motorcycles,S12_2823,Auto Canal Petit,France,EMEA,Medium,1,1,2004
10224,2004-02-21,43,100.0,6087.94,Shipped,Motorcycles,S12_2823,Daedalus Designs Imports,France,EMEA,Medium,1,2,2004
10237,2004-04-05,32,100.0,4193.28,Shipped,Motorcycles,S12_2823,Vitachrome Inc.,USA,Unknown,Medium,2,4,2004
10251,2004-05-18,46,100.0,7552.28,Shipped,Motorcycles,S12_2823,Tekni Collectables Inc.,USA,Unknown,Large,2,5,2004
10263,2004-06-28,48,100.0,6434.4,Shipped,Motorcycles,S12_2823,Gift Depot Inc.,USA,Unknown,Medium,2,6,2004
10276,2004-08-02,43,100.0,5181.5,Shipped,Motorcycles,S12_2823,Online Mini Collectables,USA,Unknown,Medium,3,8,2004
10285,2004-08-27,49,100.0,6863.92,Shipped,Motorcycles,S12_2823,Marta's Replicas Co.,USA,Unknown,Medium,3,8,2004
10299,2004-09-30,24,100.0,4157.04,Shipped,Motorcycles,S12_2823,"Toys of Finland, Co.",Finland,EMEA,Medium,3,9,2004
10309,2004-10-15,26,100.0,4660.24,Shipped,Motorcycles,S12_2823,Baane Mini Imports,Norway,EMEA,Medium,4,10,2004
10319,2004-11-03,30,100.0,4111.8,Shipped,Motorcycles,S12_2823,Microscale Inc.,USA,Unknown,Medium,4,11,2004
10329,2004-11-15,24,100.0,3542.64,Shipped,Motorcycles,S12_2823,Land of Toys Inc.,USA,Unknown,Medium,4,11,2004
10341,2004-11-24,55,100.0,8118.55,Shipped,Motorcycles,S12_2823,Salzburg Collectables,Austria,EMEA,Large,4,11,2004
10362,2005-01-05,22,100.0,3877.06,Shipped,Motorcycles,S12_2823,Technics Stores Inc.,USA,Unknown,Medium,1,1,2005
10375,2005-02-03,49,78.92,3867.08,Shipped,Motorcycles,S12_2823,La Rochelle Gifts,France,EMEA,Medium,1,2,2005
10388,2005-03-03,44,100.0,5951.44,Shipped,Motorcycles,S12_2823,FunGiftIdeas.com,USA,Unknown,Medium,1,3,2005
10403,2005-04-08,66,100.0,8648.64,Shipped,Motorcycles,S12_2823,"UK Collectables, Ltd.",UK,EMEA,Large,2,4,2005
10417,2005-05-13,21,100.0,3447.78,Disputed,Motorcycles,S12_2823,Euro Shopping Channel,Spain,EMEA,Medium,2,5,2005
10104,2003-01-31,34,100.0,5958.5,Shipped,Classic Cars,S12_3148,Euro Shopping Channel,Spain,EMEA,Medium,1,1,2003
10117,2003-04-16,43,100.0,5911.64,Shipped,Classic Cars,S12_3148,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium,2,4,2003
10127,2003-06-03,46,100.0,7366.44,Shipped,Classic Cars,S12_3148,Muscle Machine Inc,USA,Unknown,Large,2,6,2003
10142,2003-08-08,33,100.0,4985.64,Shipped,Classic Cars,S12_3148,Mini Gifts Distributors Ltd.,USA,Unknown,Medium,3,8,2003
10153,2003-09-28,42,100.0,5393.64,Shipped,Classic Cars,S12_3148,Euro Shopping Channel,Spain,EMEA,Medium,3,9,2003
10165,2003-10-22,34,100.0,4880.02,Shipped,Classic Cars,S12_3148,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium,4,10,2003
10176,2003-11-06,47,100.0,8378.69,Shipped,Classic Cars,S12_3148,L'ordine Souveniers,Italy,EMEA,Large,4,11,2003
10185,2003-11-14,33,100.0,4038.21,Shipped,Classic Cars,S12_3148,Mini Creations Ltd.,USA,Unknown,Medium,4,11,2003
10196,2003-11-26,24,100.0,3807.12,Shipped,Classic Cars,S12_3148,Super Scale Inc.,USA,Unknown,Medium,4,11,2003
10208,2004-01-02,26,100.0,3142.36,Shipped,Classic Cars,S12_3148,"Saveley & Henriot, Co.",France,EMEA,Medium,1,1,2004
10220,2004-02-12,30,100.0,4713.6,Shipped,Classic Cars,S12_3148,"Clover Collections, Co.",Ireland,EMEA,Medium,1,2,2004
10230,2004-03-15,43,100.0,7016.31,Shipped,Classic Cars,S12_3148,"Blauer See Auto, Co.",Germany,EMEA,Large,1,3,2004
10247,2004-05-05,25,100.0,4381.25,Shipped,Classic Cars,S12_3148,Suominen Souveniers,Finland,EMEA,Medium,2,5,2004
10272,2004-07-20,27,100.0,4283.01,Shipped,Classic Cars,S12_3148,Diecast Classics Inc.,USA,Unknown,Medium,3,7,2004
10282,2004-08-20,27,100.0,4364.82,Shipped,Classic Cars,S12_3148,Mini Gifts Distributors Ltd.,USA,Unknown,Medium,3,8,2004
10293,2004-09-09,24,100.0,4242.24,Shipped,Classic Cars,S12_3148,Amica Models & Co.,Italy,EMEA,Medium,3,9,2004
10306,2004-10-14,34,100.0,4982.7,Shipped,Classic Cars,S12_3148,"AV Stores, Co.",UK,EMEA,Medium,4,10,2004
10314,2004-10-22,46,100.0,6393.54,Shipped,Classic Cars,S12_3148,Heintze Collectables,Denmark,EMEA,Medium,4,10,2004
10324,2004-11-05,27,54.33,1466.91,Shipped,Classic Cars,S12_3148,Vitachrome Inc.,USA,Unknown,Small,4,11,2004
10336,2004-11-20,33,100.0,4059.33,Shipped,Classic Cars,S12_3148,"La Corne D'abondance, Co.",France,EMEA,Medium,4,11,2004
10348,2004-11-01,47,100.0,4801.52,Shipped,Classic Cars,S12_3148,"Corrida Auto Replicas, Ltd",Spain,EMEA,Medium,4,11,2004
10358,2004-12-10,49,55.34,2711.66,Shipped,Classic Cars,S12_3148,Euro Shopping Channel,Spain,EMEA,Small,4,12,2004
10372,2005-01-26,40,100.0,5862.0,Shipped,Classic Cars,S12_3148,"Tokyo Collectables, Ltd",Japan,Japan,Medium,1,1,2005
10382,2005-02-17,37,100.0,4071.85,Shipped,Classic Cars,S12_3148,Mini Gifts Distributors Ltd.,USA,Unknown,Medium,1,2,2005
10413,2005-05-05,47,100.0,8236.75,Shipped,Classic Cars,S12_3148,Gift Depot Inc.,USA,Unknown,Large,2,5,2005
10108,2003-03-03,45,100.0,6130.35,Shipped,Classic Cars,S12_3380,Cruz & Sons Co.,Philippines,Japan,Medium,1,3,2003
10122,2003-05-08,37,99.82,3693.34,Shipped,Classic Cars,S12_3380,Marseille Mini Autos,France,EMEA,Medium,2,5,2003
10135,2003-07-02,48,100.0,6031.68,Shipped,Classic Cars,S12_3380,Mini Gifts Distributors Ltd.,USA,Unknown,Medium,3,7,2003
10147,2003-09-05,31,100.0,3494.94,Shipped,Classic Cars,S12_3380,Collectables For Less Inc.,USA,Unknown,Medium,3,9,2003
10160,2003-10-11,46,100.0,5294.14,Shipped,Classic Cars,S12_3380,"Men 'R' US Retailers, Ltd.",USA,Unknown,Medium,4,10,2003
10170,2003-11-04,47,100.0,5464.69,Shipped,Classic Cars,S12_3380,Mini Auto Werke,Austria,EMEA,Medium,4,11,2003
10181,2003-11-12,28,100.0,2860.76,Shipped,Classic Cars,S12_3380,Herkku Gifts,Norway,EMEA,Small,4,11,2003
10191,2003-11-20,40,100.0,5590.0,Shipped,Classic Cars,S12_3380,"Toms Spezialitten, Ltd",Germany,EMEA,Medium,4,11,2003
10203,2003-12-02,20,100.0,2254.8,Shipped,Classic Cars,S12_3380,Euro Shopping Channel,Spain,EMEA,Small,4,12,2003
10212,2004-01-16,39,100.0,4946.76,Shipped,Classic Cars,S12_3380,Euro Shopping Channel,Spain,EMEA,Medium,1,1,2004
10225,2004-02-22,25,99.82,2495.5,Shipped,Classic Cars,S12_3380,"Vida Sport, Ltd",Switzerland,EMEA,Small,1,2,2004
10238,2004-04-09,29,100.0,3167.38,Shipped,Classic Cars,S12_3380,Danish Wholesale Imports,Denmark,EMEA,Medium,2,4,2004
10253,2004-06-01,22,100.0,2402.84,Cancelled,Classic Cars,S12_3380,"UK Collectables, Ltd.",UK,EMEA,Small,2,6,2004
10266,2004-07-06,22,100.0,2454.54,Shipped,Classic Cars,S12_3380,L'ordine Souveniers,Italy,EMEA,Small,3,7,2004
10276,2004-08-02,47,100.0,5464.69,Shipped,Classic Cars,S12_3380,Online Mini Collectables,USA,Unknown,Medium,3,8,2004
10287,2004-08-30,45,100.0,4756.5,Shipped,Classic Cars,S12_3380,"Vida Sport, Ltd",Switzerland,EMEA,Medium,3,8,2004
10300,2003-10-04,29,100.0,3984.6,Shipped,Classic Cars,S12_3380,"Blauer See Auto, Co.",Germany,EMEA,Medium,4,10,2003
10310,2004-10-16,24,100.0,3100.32,Shipped,Classic Cars,S12_3380,"Toms Spezialitten, Ltd",Germany,EMEA,Medium,4,10,2004
10320,2004-11-03,35,100.0,4850.3,Shipped,Classic Cars,S12_3380,"Volvo Model Replicas, Co",Sweden,EMEA,Medium,4,11,2004
10329,2004-11-15,46,83.63,3846.98,Shipped,Classic Cars,S12_3380,Land of Toys Inc.,USA,Unknown,Medium,4,11,2004
10341,2004-11-24,44,95.93,4220.92,Shipped,Classic Cars,S12_3380,Salzburg Collectables,Austria,EMEA,Medium,4,11,2004
10363,2005-01-06,34,96.73,3288.82,Shipped,Classic Cars,S12_3380,Suominen Souveniers,Finland,EMEA,Medium,1,1,2005
10376,2005-02-08,35,100.0,3987.2,Shipped,Classic Cars,S12_3380,Boards & Toys Co.,USA,Unknown,Medium,1,2,2005
10389,2005-03-03,25,72.38,1809.5,Shipped,Classic Cars,S12_3380,Scandinavian Gift Ideas,Sweden,EMEA,Small,1,3,2005
10419,2005-05-17,10,100.0,1092.2,Shipped,Classic Cars,S12_3380,Salzburg Collectables,Austria,EMEA,Small,2,5,2005
10105,2003-02-11,29,100.0,4566.05,Shipped,Classic Cars,S12_3891,Danish Wholesale Imports,Denmark,EMEA,Medium,1,2,2003
10117,2003-04-16,39,100.0,5938.14,Shipped,Classic Cars,S12_3891,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium,2,4,2003
10127,2003-06-03,42,100.0,8138.76,Shipped,Classic Cars,S12_3891,Muscle Machine Inc,USA,Unknown,Large,2,6,2003
10142,2003-08-08,46,100.0,9470.94,Shipped,Classic Cars,S12_3891,Mini Gifts Distributors Ltd.,USA,Unknown,Large,3,8,2003
10153,2003-09-28,49,100.0,7036.89,Shipped,Classic Cars,S12_3891,Euro Shopping Channel,Spain,EMEA,Large,3,9,2003
10165,2003-10-22,27,100.0,5559.03,Shipped,Classic Cars,S12_3891,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium,4,10,2003
10176,2003-11-06,50,100.0,7872.5,Shipped,Classic Cars,S12_3891,L'ordine Souveniers,Italy,EMEA,Large,4,11,2003
10185,2003-11-14,43,100.0,7886.2,Shipped,Classic Cars,S12_3891,Mini Creations Ltd.,USA,Unknown,Large,4,11,2003
10196,2003-11-26,38,100.0,7232.16,Shipped,Classic Cars,S12_3891,Super Scale Inc.,USA,Unknown,Large,4,11,2003
10208,2004-01-02,20,100.0,3114.4,Shipped,Classic Cars,S12_3891,"Saveley & Henriot, Co.",France,EMEA,Medium,1,1,2004
10220,2004-02-12,27,100.0,5045.22,Shipped,Classic Cars,S12_3891,"Clover Collections, Co.",Ireland,EMEA,Medium,1,2,2004
10231,2004-03-19,49,100.0,6952.12,Shipped,Classic Cars,S12_3891,CAF Imports,Spain,EMEA,Medium,1,3,2004
10247,2004-05-05,27,100.0,4157.73,Shipped,Classic Cars,S12_3891,Suominen Souveniers,Finland,EMEA,Medium,2,5,2004
10272,2004-07-20,39,100.0,7962.24,Shipped,Classic Cars,S12_3891,Diecast Classics Inc.,USA,Unknown,Large,3,7,2004
10282,2004-08-20,24,100.0,3778.8,Shipped,Classic Cars,S12_3891,Mini Gifts Distributors Ltd.,USA,Unknown,Medium,3,8,2004
10293,2004-09-09,45,100.0,8253.0,Shipped,Classic Cars,S12_3891,Amica Models & Co.,Italy,EMEA,Large,3,9,2004
10306,2004-10-14,20,100.0,3633.4,Shipped,Classic Cars,S12_3891,"AV Stores, Co.",UK,EMEA,Medium,4,10,2004
10314,2004-10-22,36,100.0,6913.8,Shipped,Classic Cars,S12_3891,Heintze Collectables,Denmark,EMEA,Medium,4,10,2004
10325,2004-11-05,24,100.0,2583.6,Shipped,Classic Cars,S12_3891,Baane Mini Imports,Norway,EMEA,Small,4,11,2004
10336,2004-11-20,49,63.38,3105.62,Shipped,Classic Cars,S12_3891,"La Corne D'abondance, Co.",France,EMEA,Medium,4,11,2004
10349,2004-12-01,26,100.0,4408.56,Shipped,Classic Cars,S12_3891,Muscle Machine Inc,USA,Unknown,Medium,4,12,2004
10359,2004-12-15,49,62.09,3042.41,Shipped,Classic Cars,S12_3891,Reims Collectables,France,EMEA,Medium,4,12,2004
10372,2005-01-26,34,100.0,5941.5,Shipped,Classic Cars,S12_3891,"Tokyo Collectables, Ltd",Japan,Japan,Medium,1,1,2005
10382,2005-02-17,34,95.35,3241.9,Shipped,Classic Cars,S12_3891,Mini Gifts Distributors Ltd.,USA,Unknown,Medium,1,2,2005
10396,2005-03-23,33,100.0,6109.29,Shipped,Classic Cars,S12_3891,Mini Gifts Distributors Ltd.,USA,Unknown,Medium,1,3,2005
10413,2005-05-05,22,100.0,3387.78,Shipped,Classic Cars,S12_3891,Gift Depot Inc.,USA,Unknown,Medium,2,5,2005
10108,2003-03-03,39,89.38,3485.82,Shipped,Classic Cars,S12_3990,Cruz & Sons Co.,Philippines,Japan,Medium,1,3,2003
10122,2003-05-08,32,63.84,2042.88,Shipped,Classic Cars,S12_3990,Marseille Mini Autos,France,EMEA,Small,2,5,2003
10135,2003-07-02,24,75.01,1800.24,Shipped,Classic Cars,S12_3990,Mini Gifts Distributors Ltd.,USA,Unknown,Small,3,7,2003
10147,2003-09-05,21,63.84,1340.64,Shipped,Classic Cars,S12_3990,Collectables For Less Inc.,USA,Unknown,Small,3,9,2003
10159,2003-10-10,24,73.42,1762.08,Shipped,Classic Cars,S12_3990,Corporate Gift Ideas Co.,USA,Unknown,Small,4,10,2003
10169,2003-11-04,36,63.84,2298.24,Shipped,Classic Cars,S12_3990,"Anna's Decorations, Ltd",Australia,APAC,Small,4,11,2003
10181,2003-11-12,20,81.4,1628.0,Shipped,Classic Cars,S12_3990,Herkku Gifts,Norway,EMEA,Small,4,11,2003
10191,2003-11-20,30,64.64,1939.2,Shipped,Classic Cars,S12_3990,"Toms Spezialitten, Ltd",Germany,EMEA,Small,4,11,2003
10203,2003-12-02,44,82.99,3651.56,Shipped,Classic Cars,S12_3990,Euro Shopping Channel,Spain,EMEA,Medium,4,12,2003
10211,2004-01-15,28,92.57,2591.96,Shipped,Classic Cars,S12_3990,Auto Canal Petit,France,EMEA,Small,1,1,2004
10225,2004-02-22,37,77.41,2864.17,Shipped,Classic Cars,S12_3990,"Vida Sport, Ltd",Switzerland,EMEA,Small,1,2,2004
10238,2004-04-09,20,74.21,1484.2,Shipped,Classic Cars,S12_3990,Danish Wholesale Imports,Denmark,EMEA,Small,2,4,2004
10253,2004-06-01,25,90.17,2254.25,Cancelled,Classic Cars,S12_3990,"UK Collectables, Ltd.",UK,EMEA,Small,2,6,2004
10266,2004-07-06,35,76.61,2681.35,Shipped,Classic Cars,S12_3990,L'ordine Souveniers,Italy,EMEA,Small,3,7,2004
10276,2004-08-02,38,83.79,3184.02,Shipped,Classic Cars,S12_3990,Online Mini Collectables,USA,Unknown,Medium,3,8,2004
10287,2004-08-30,41,69.43,2846.63,Shipped,Classic Cars,S12_3990,"Vida Sport, Ltd",Switzerland,EMEA,Small,3,8,2004
10300,2003-10-04,22,76.61,1685.42,Shipped,Classic Cars,S12_3990,"Blauer See Auto, Co.",Germany,EMEA,Small,4,10,2003
10310,2004-10-16,49,81.4,3988.6,Shipped,Classic Cars,S12_3990,"Toms Spezialitten, Ltd",Germany,EMEA,Medium,4,10,2004
10320,2004-11-03,38,73.42,2789.96,Shipped,Classic Cars,S12_3990,"Volvo Model Replicas, Co",Sweden,EMEA,Small,4,11,2004
10329,2004-11-15,33,100.0,3607.56,Shipped,Classic Cars,S12_3990,Land of Toys Inc.,USA,Unknown,Medium,4,11,2004
10341,2004-11-24,36,93.56,3368.16,Shipped,Classic Cars,S12_3990,Salzburg Collectables,Austria,EMEA,Medium,4,11,2004
10363,2005-01-06,34,81.62,2775.08,Shipped,Classic Cars,S12_3990,Suominen Souveniers,Finland,EMEA,Small,1,1,2005
10377,2005-02-09,24,67.83,1627.92,Shipped,Classic Cars,S12_3990,"Toys of Finland, Co.",Finland,EMEA,Small,1,2,2005
10389,2005-03-03,36,70.26,2529.36,Shipped,Classic Cars,S12_3990,Scandinavian Gift Ideas,Sweden,EMEA,Small,1,3,2005
10419,2005-05-17,34,90.17,3065.78,Shipped,Classic Cars,S12_3990,Salzburg Collectables,Austria,EMEA,Medium,2,5,2005
10104,2003-01-31,41,100.0,4615.78,Shipped,Trucks and Buses,S12_4473,Euro Shopping Channel,Spain,EMEA,Medium,1,1,2003
10115,2003-04-04,46,100.0,5723.78,Shipped,Trucks and Buses,S12_4473,Classic Legends Inc.,USA,Unknown,Medium,2,4,2003
10127,2003-06-03,24,100.0,2559.6,Shipped,Trucks and Buses,S12_4473,Muscle Machine Inc,USA,Unknown,Small,2,6,2003
10141,2003-08-01,21,100.0,2140.11,Shipped,Trucks and Buses,S12_4473,Suominen Souveniers,Finland,EMEA,Small,3,8,2003
10151,2003-09-21,24,100.0,3327.6,Shipped,Trucks and Buses,S12_4473,"Oulu Toy Supplies, Inc.",Finland,EMEA,Medium,3,9,2003
10165,2003-10-22,48,100.0,6825.6,Shipped,Trucks and Buses,S12_4473,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium,4,10,2003
10175,2003-11-06,26,100.0,3543.28,Shipped,Trucks and Buses,S12_4473,"Stylish Desk Decors, Co.",UK,EMEA,Medium,4,11,2003
10184,2003-11-14,37,100.0,4516.22,Shipped,Trucks and Buses,S12_4473,"Iberia Gift Imports, Corp.",Spain,EMEA,Medium,4,11,2003
10195,2003-11-25,49,100.0,6445.46,Shipped,Trucks and Buses,S12_4473,Mini Classics,USA,Unknown,Medium,4,11,2003
10207,2003-12-09,34,99.54,3384.36,Shipped,Trucks and Buses,S12_4473,Diecast Collectables,USA,Unknown,Medium,4,12,2003
10219,2004-02-10,48,100.0,4891.68,Shipped,Trucks and Buses,S12_4473,Signal Collectibles Ltd.,USA,Unknown,Medium,1,2,2004
10229,2004-03-11,36,100.0,4521.96,Shipped,Trucks and Buses,S12_4473,Mini Gifts Distributors Ltd.,USA,Unknown,Medium,1,3,2004
10246,2004-05-05,46,100.0,5069.66,Shipped,Trucks and Buses,S12_4473,Euro Shopping Channel,Spain,EMEA,Medium,2,5,2004
10259,2004-06-15,46,100.0,6541.2,Shipped,Trucks and Buses,S12_4473,Handji Gifts& Co,Singapore,APAC,Medium,2,6,2004
10271,2004-07-20,31,97.17,3012.27,Shipped,Trucks and Buses,S12_4473,Mini Gifts Distributors Ltd.,USA,Unknown,Medium,3,7,2004
10281,2004-08-19,41,100.0,5247.18,Shipped,Trucks and Buses,S12_4473,Diecast Classics Inc.,USA,Unknown,Medium,3,8,2004
10292,2004-09-08,21,100.0,2214.87,Shipped,Trucks and Buses,S12_4473,Land of Toys Inc.,USA,Unknown,Small,3,9,2004
10305,2004-10-13,38,100.0,4773.18,Shipped,Trucks and Buses,S12_4473,Marta's Replicas Co.,USA,Unknown,Medium,4,10,2004
10314,2004-10-22,45,100.0,6185.7,Shipped,Trucks and Buses,S12_4473,Heintze Collectables,Denmark,EMEA,Medium,4,10,2004
10324,2004-11-05,26,58.38,1517.88,Shipped,Trucks and Buses,S12_4473,Vitachrome Inc.,USA,Unknown,Small,4,11,2004
10336,2004-11-20,38,100.0,6372.6,Shipped,Trucks and Buses,S12_4473,"La Corne D'abondance, Co.",France,EMEA,Medium,4,11,2004
10349,2004-12-01,48,100.0,5232.96,Shipped,Trucks and Buses,S12_4473,Muscle Machine Inc,USA,Unknown,Medium,4,12,2004
10358,2004-12-10,42,64.16,2694.72,Shipped,Trucks and Buses,S12_4473,Euro Shopping Channel,Spain,EMEA,Small,4,12,2004
10371,2005-01-23,49,35.71,1749.79,Shipped,Trucks and Buses,S12_4473,Mini Gifts Distributors Ltd.,USA,Unknown,Small,1,1,2005
